Title,Price,Link
(DIY)絢輝龍R5ACW(i9-14900F/Z790/32G/1TB M.2/RTX 4090/Win11),112190.0,https://24h.pchome.com.tw/prod/DSAURK-A900HR4WB
Z790平台【赤紅雲端W】I9_24核RTX4090電競電腦(I9-14900F/Z790/64G/500GSSD/1TBHDD/WIN11H),112463.0,https://24h.pchome.com.tw/prod/DSAURC-A900GCFII
(DIY)絢輝龍R5BC(i9-14900F/Z790/64G/1TB M.2/RTX 4090),112590.0,https://24h.pchome.com.tw/prod/DSAURK-A900HR38J
(DIY)絢輝龍R6BCW(i7-14700KF/Z790/64G/1TB M.2/RTX 4090/Win11),113390.0,https://24h.pchome.com.tw/prod/DSAURK-A900HR4WT
Z790平台【奧世紀元W】I9_24核RTX4090電競電腦(I9-14900F/Z790/64G/1TBSSD/2TBHDD/WIN11H),113676.0,https://24h.pchome.com.tw/prod/DSAURC-A900GCG2F
ROG Strix SCAR 18 G834JY-0031A13980HX-NBL 電競筆電 (i9-13980HX/32G+32G/1TB+2TB/RTX4090/W11)特仕,113999.0,https://24h.pchome.com.tw/prod/DHABAC-A900HT41R
ROG Strix SCAR 18 G834JY-0031A13980HX-NBL 電競筆電 (i9-13980HX/16G+32G/1TB+4TB/RTX4090/W11)特仕,113999.0,https://24h.pchome.com.tw/prod/DHABAC-A900HT3VT
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB/RTX4090 16G/W11/16)福利品,113999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUQ1
ROG Zephyrus G16 GU605MY-0088H185H電競筆電(CU9-185H/16G+16G/2TB/RTX4090/W11/16)福利品,113999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUPU
Z790平台【暗黑魔龍VIII】 i9二十四核RTX4090遊戲水冷電腦,114500.0,https://24h.pchome.com.tw/prod/DSAURA-A900H3DSX
Zephyrus G16 16吋AI電競筆電灰色(Ultra 9 185H/16GB*2/2TB/RTX4090/WIN11/GU605MY-0078E185H-NBLO),114999.0,https://24h.pchome.com.tw/prod/DHAS8A-A900H3SRU
ROG Zephyrus G16 GU605MY-0088H185H-NBLO (Intel Core Ultra 9 185H/32G/2TB SSD/RTX 4090/16/W11) 西風之神,114999.0,https://24h.pchome.com.tw/prod/DHABH3-A900H8PV3
(Ultra 9 185H/16GB*2/2TB/RTX 4090-16G/WIN11/GU605MY-0078E185H-NBLO),114999.0,https://24h.pchome.com.tw/prod/DHAS6K-1900HQDNU
ASUS ROG GU605MY-0078E185H-NBLOUltra 9 185H  32G D5  2TB SSD  RTX4090   W11  240Hz  16,114999.0,https://24h.pchome.com.tw/prod/DHABH3-A900HA6QC
GU605MY-0078E185H-NBLO(Ultra 9 185H/32G/2TB+1TB SSD/RTX4090 16G/16吋/W11)特仕,114999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HC7M7
GU605MY-0078E185H-NBLO(Ultra 9 185H/32G/2TB+512G SSD/RTX4090 16G/16吋/W11)特仕,114999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HC7LR
GU605MY-0078E185H-NBLO(Ultra 9 185H/32G/2TB SSD/RTX4090 16G/16吋2.5K/Win11),114999.0,https://24h.pchome.com.tw/prod/DHABAD-A900H95MA
ROG Zephyrus G16 GU605MY-0078E185H-NBLO (Intel Core Ultra 9 185H/32G/2TB SSD/RTX 4090/16/W11) 西風之神,114999.0,https://24h.pchome.com.tw/prod/DHABH3-A900H8Q03
Zephyrus G16 16吋AI電競筆電銀色(Ultra 9 185H/16GB*2/2TB/RTX4090/WIN11/GU605MY-0088H185H-NBLO),114999.0,https://24h.pchome.com.tw/prod/DHAS6K-A900H3ZQE
ASUS ROG GU605MY-0088H185H-NBLOUltra 9 185H  32G D5  2TB SSD  RTX4090   W11  240Hz  16,114999.0,https://24h.pchome.com.tw/prod/DHABH3-A900HA6WN
(Ultra 9 185H/16GB*2/2TB/RTX 4090-16G/WIN11/GU605MY-0088H185H-NBLO),114999.0,https://24h.pchome.com.tw/prod/DHAS6K-1900HQDNW
Z790平台【失速列車VII】 i9二十四核RTX4090水冷遊戲電腦,115500.0,https://24h.pchome.com.tw/prod/DSAUR0-A900GQ6RN
ROG Strix SCAR 18 G834JY-0031A13980HX-NBL 電競筆電 (i9-13980HX/32G+32G/1TB+2TB/RTX4090/W11)特仕,115999.0,https://24h.pchome.com.tw/prod/DHABAC-A900HT2JG
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+500G/RTX4090/W11/16)特仕,115999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUQ2
ROG Zephyrus G16 GU605MY-0088H185H電競筆電(CU9-185H/16G+16G/2TB+500G/RTX4090/W11/16)特仕,115999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUPV
(DIY)絢輝龍R5BCW(i9-14900F/Z790/64G/1TB M.2/RTX 4090/Win11),116290.0,https://24h.pchome.com.tw/prod/DSAURK-A900HR4VQ
Z790平台【飆速霸王VII】 i9二十四核RTX4090運算水冷電腦,116500.0,https://24h.pchome.com.tw/prod/DSAUR0-A900H2QJI
【1TB行動硬碟組】AORUS 17X AZG 17.3吋 電競筆電黑色 (i9-14900HX/32GB/2TB/RTX 4090-16G/WIN11),116500.0,https://24h.pchome.com.tw/prod/DHAVAV-1900HKKUK
【1TB行動硬碟組】AORUS 17X AZG 17.3吋 電競筆電黑色(i9-14900HX/32GB/2TB/RTX 4090-16G/WIN11),116500.0,https://24h.pchome.com.tw/prod/DHAVAV-1900HKKUL
Raider GE68 HX 16吋 電競miniLED筆電黑色(i9-14900HX/64GB/2TB/RTX4090-16G/WIN11PRO/14VIG-292TW),116900.0,https://24h.pchome.com.tw/prod/DHAK5S-A900H2I3X
Raider GE68HX 14VIG-292TW 16吋i9效能電競筆電16吋 UHD+ (3840x2400)W11專業版具背光鍵盤RTX4090獨顯,116900.0,https://24h.pchome.com.tw/prod/DHABBX-A900HANQK
ROG Strix SCAR 18 G834JY-0031A13980HX-NBL 電競筆電 (i9-13980HX/16G+32G/1TB+4TB/RTX4090/W11)特仕,116999.0,https://24h.pchome.com.tw/prod/DHABAC-A900HT2IK
GU605MY-0078E185H-NBLO(Ultra 9 185H/32G/2TB+2TB SSD/RTX4090 16G/16吋/W11)特仕,116999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HC7MV
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+1TB/RTX4090/W11/16)特仕,117999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUQ4
ROG Zephyrus G16 GU605MY-0088H185H電競筆電(CU9-185H/16G+16G/2TB+1TB/RTX4090/W11/16)特仕,117999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUPW
Z790平台【暗黑魔龍W-VIII】 i9二十四核RTX4090遊戲水冷WIN11電腦,118300.0,https://24h.pchome.com.tw/prod/DSAURA-A900H3DWT
【護眼桌燈組】Raider GE68 HX 16吋 電競miniLED筆電黑色(i9-14900HX/64GB/2TB/RTX4090-16G/WIN11PRO/14VIG-292TW),118500.0,https://24h.pchome.com.tw/prod/DHAKB5-1900H4F61
【電競聲霸組】Raider GE68 HX 16吋 電競miniLED筆電黑色(i9-14900HX/64GB/2TB/RTX4090-16G/WIN11PRO/14VIG-292TW),118500.0,https://24h.pchome.com.tw/prod/DHAKB4-1900H36LQ
【1TB行動硬碟組】Raider GE68 HX 16吋 電競miniLED筆電黑色(i9-14900HX/64GB/2TB/RTX4090-16G/WIN11PRO/14VIG-292TW),118500.0,https://24h.pchome.com.tw/prod/DHAK8K-1900HMLZP
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+500G/RTX4090/W11/16)特仕,118999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HM74N
Z790平台【失速列車VII】 i9二十四核RTX4090水冷遊戲電腦,119300.0,https://24h.pchome.com.tw/prod/DSAUR0-A900GQ7N0
RTX4090獨顯 Raider GE68HX 14VIG-292TW 16吋電競筆電,119900.0,https://24h.pchome.com.tw/prod/DSBC03-A900HEMBQ
X800T 微星水冷電競 (i9-14900KF/Z790/128G/2TB+2TB SSD/RTX4070Ti-16G/1000W/WIFI7/W11P),119900.0,https://24h.pchome.com.tw/prod/DSAURC-A900HKTB1
ROG Strix SCAR G834JYR-0033A14900HX-NBLM (i9-14900HX/32G*2/2TB PCIe/RTX 4090/18/W11),119999.0,https://24h.pchome.com.tw/prod/DHABH3-A900H2Q22
ROG Strix G18 G834JYR-0033A14900HX-NBLMi9-14900HX  64G  PCIe 2TB SSD  RTX4090-16G  QHD  240Hz  18,119999.0,https://24h.pchome.com.tw/prod/DHABAB-A900H3CA1
Strix SCAR 18 18吋電競筆電黑色(i9-14900HX/32GB*2/2TB/RTX 4090/W11/G834JYR-0033A14900HX-NBLM),119999.0,https://24h.pchome.com.tw/prod/DHAS4K-A900H20D6
(i9-14900HX/32GB*2/2TB/RTX 4090-16G/WIN11/G834JYR-0033A14900HX-NBLM),119999.0,https://24h.pchome.com.tw/prod/DHAS4K-1900HQDN2
【電競聲霸組】Raider GE78 HX 17吋 電競筆電黑色(i9-14900HX/64GB/2TB/RTX 4090-16G/WIN11PRO/14VIG-696TW),120500.0,https://24h.pchome.com.tw/prod/DHAKB4-1900H36LB
【護眼桌燈組】Raider GE78 HX 17吋 電競筆電黑色(i9-14900HX/64GB/2TB/RTX 4090-16G/WIN11PRO/14VIG-696TW),120500.0,https://24h.pchome.com.tw/prod/DHAKB5-1900H4F65
【1TB行動硬碟組】Raider GE78 HX 17吋 電競筆電黑色(i9-14900HX/64GB/2TB/RTX 4090-16G/WIN11PRO/14VIG-696TW),120500.0,https://24h.pchome.com.tw/prod/DHAK8K-1900HMLZR
Z790平台【飆速霸王W-VII】 i9二十四核RTX4090運算水冷WIN11電腦,120700.0,https://24h.pchome.com.tw/prod/DSAUR0-A900H2QRS
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+1TB/RTX4090/W11/16)特仕,120999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HM768
【電競耳麥組】【ROG Strix SCAR 18】G834JYR 18吋電競筆電i9-14900HX/32G2/RTX 4090/2TB/W11/QHD+/240Hz/18,121497.0,https://24h.pchome.com.tw/prod/DHAS8B-1900H3WV8
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+2TB/RTX4090/W11/16)特仕,121999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUQ5
ROG Zephyrus G16 GU605MY-0088H185H電競筆電(CU9-185H/16G+16G/2TB+2TB/RTX4090/W11/16)特仕,121999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUQJ
Raider 18 HX 18吋 電競miniLED筆電黑色(i9-14900HX/32GB/2TB/RTX 4090-16G/WIN11PRO/A14VIG-222TW),124900.0,https://24h.pchome.com.tw/prod/DHAK5S-A900HHSDG
ROG Strix SCAR 18 G834JY-0031A13980HX-NBL 電競筆電 (i9-13980HX/32G+32G/1TB+4TB/RTX4090/W11)特仕,124999.0,https://24h.pchome.com.tw/prod/DHABAC-A900HT417
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+2TB/RTX4090/W11/16)特仕,124999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HM777
Z790平台【齊天大聖V】 i9二十四核RTX4090運算水冷電腦,125000.0,https://24h.pchome.com.tw/prod/DSAUR0-A900HFXTF
ROG Strix SCAR 18 G834JY-0031A13980HX-NBL 電競筆電 (i9-13980HX/32G+32G/1TB+4TB/RTX4090/W11)特仕,126999.0,https://24h.pchome.com.tw/prod/DHABAC-A900HT2JN
Z790平台【齊天大聖W-V】 i9二十四核RTX4090運算水冷WIN11電腦,129200.0,https://24h.pchome.com.tw/prod/DSAUR0-A900HFXV0
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+4TB/RTX4090 16G/W11/16)特仕,130999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUPR
ROG Zephyrus G16 GU605MY-0088H185H電競筆電(CU9-185H/16G+16G/2TB+4TB/RTX4090/W11/16)特仕,130999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HJUR3
【1TB行動硬碟組】Raider 18 HX 18吋 電競miniLED筆電黑色(i9-14900HX/32GB/2TB/RTX 4090-16G/WIN11PRO/A14VIG-222TW),131499.0,https://24h.pchome.com.tw/prod/DHAK8K-1900HMLZO
ROG Zephyrus G16 GU605MY-0078E185H電競筆電(CU9-185H/16G+16G/2TB+4TB/RTX4090/W11/16)特仕,134999.0,https://24h.pchome.com.tw/prod/DHABAD-A900HM77E
X800T 微星水冷電競 (i9-14900KF/Z790/128G/4TB+4TB SSD/RTX A4000-16G/1000W/W11P),139900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HBS1R
Infinite X2系列 - i9處理器 / 32G記憶體 / 2T+1TB SSD / RTX4090顯卡 / Win11家用版電競機(13F-402TW),149800.0,https://24h.pchome.com.tw/prod/DSAA6I-A900HOZTP
Predator Orion 7000系列-i9處理器/64G記憶體/2T+2T SSD/RTX4090顯卡/Win11家用版電競機/1200瓦電源,149900.0,https://24h.pchome.com.tw/prod/DSAAJN-A900GHBC0
Zephyrus Duo 16 16吋電競筆電黑色(R9-7945HX/32GB*2/2TB+2TB/RTX 4090/W11/GX650PY-0021A7945HX-NBLM),149999.0,https://24h.pchome.com.tw/prod/DHAS6K-A900G8WMK
ROG Zephyrus Duo GX650PY-0021A7945HX-NBLM (R9-7945HX/32G*2/2TB*2 PCIe/RTX 4090/16),149999.0,https://24h.pchome.com.tw/prod/DHABGF-A900GBIGS
(R9-7945HX/32GB*2/2TB+2TB/RTX 4090-16G/WIN11/GX650PY-0021A7945HX-NBLM),149999.0,https://24h.pchome.com.tw/prod/DHAS6K-1900HQDMW
Predator Orion 7000系列 -i9處理器 /64G記憶體 /2T+2T SSD/ RTX4090顯卡/ Win11家用版電競機,150900.0,https://24h.pchome.com.tw/prod/DSAAFK-1900H2JT7
Blade 18吋 電競筆電銀色(i9-13950HX/32GB/1TB+1TB/RTX4090 16G/WIN11),150990.0,https://24h.pchome.com.tw/prod/DHACCS-A900GM61F
Infinite S3 13SI-641TW (i9-13900K/64G/2TSSD+2TB/RTX4090_24G/W11P),151900.0,https://24h.pchome.com.tw/prod/DSAAFT-A900FZJQX
Predator Orion 7000系列-i9處理器/64G記憶體/2T+2T SSD/RTX4090顯卡/Win11家用版電競機/1200瓦電源,152900.0,https://24h.pchome.com.tw/prod/DSAAFK-1900H2DS2
Predator Orion POX-950系列 - i9處理器 - 32G記憶體 / 1T SSD + 1T SSD / RTX4090顯卡,158000.0,https://24h.pchome.com.tw/prod/DSAAJN-A900GZQZQ
【M365組】Blade 18吋 電競筆電銀色(i9-13950HX/32GB/1TB+1TB/RTX4090 16G/WIN11),158989.0,https://24h.pchome.com.tw/prod/DHACCX-1900H2SN7
【電競聲霸組】Blade 18吋 電競筆電銀色(i9-13950HX/32GB/1TB+1TB/RTX4090 16G/WIN11),159590.0,https://24h.pchome.com.tw/prod/DHACCV-1900H3T05
Trident X2系列-i9處理器-32G記憶體/2T+2T SSD/RTX4090顯卡/Win11專業版電競機/850瓦電源(13-264TW),159800.0,https://24h.pchome.com.tw/prod/DSAA6I-A900HP09I
Trident X2系列-i9處理器-32G記憶體/2T+2T SSD/RTX4090顯卡/Win11專業版電腦/850瓦電源(13-264TW),159800.0,https://24h.pchome.com.tw/prod/DSAA6I-A900HPBUK
X800T 微星水冷電競電腦 (i9-14900KF/Z790/64G/2TB+2TB SSD/RTX4090-24G/1000W/FD),159900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HGWPK
【Office 2021組】Blade 18吋 電競筆電銀色(i9-13950HX/32GB/1TB+1TB/RTX4090 16G/WIN11),160990.0,https://24h.pchome.com.tw/prod/DHACCU-1900H25DB
Titan 18 HX 18吋 電競miniLED筆電黑色(i9-14900HX/128GB/4TB/RTX 4090-16G/WIN11PRO/A14VIG-016TW),164900.0,https://24h.pchome.com.tw/prod/DHAK5S-A900H2JTU
Titan 18 HX A14VIG-016TW 18吋i9效能電競筆電UHD+(3840x2400)W11專業版具背光鍵盤RTX4090獨顯,164900.0,https://24h.pchome.com.tw/prod/DHABBV-A900HANMZ
Titan 18 HX A14VIG-016TW 18吋 電競筆電 (i9-14900HX/128G/4T SSD/RTX4090-16G/Win11Pro),164900.0,https://24h.pchome.com.tw/prod/DHABBV-A900H7D2T
BLADE 18吋 電競筆電黑色(i9-13950HX/32GB/2TB/RTX 4090-16GWIN11),165990.0,https://24h.pchome.com.tw/prod/DHACBN-A900G5TI6
BLADE 18吋 電競筆電黑色(i9-13950HX/32GB/2TB/RTX 4090-16GWIN11),166989.0,https://24h.pchome.com.tw/prod/DHACCX-1900H2SNH
【電競聲霸組】BLADE 18吋 電競筆電黑色(i9-13950HX/32GB/2TB/RTX 4090-16GWIN11),167590.0,https://24h.pchome.com.tw/prod/DHACCV-1900H3T03
(送延長保固一年) Titan 18 HX A14VIG-016TW 18吋 電競筆電 (i9-14900HX/128G/4T SSD/RTX4090-16G/Win11Pro),167900.0,https://24h.pchome.com.tw/prod/DHABBV-A900H7DDZ
【Office 2021組】BLADE 18吋 電競筆電黑色(i9-13950HX/32GB/2TB/RTX 4090-16GWIN11),168990.0,https://24h.pchome.com.tw/prod/DHACCU-1900H25E1
BLADE 18吋 miniLED電競筆電黑色(i9-14900HX/32GB/2TB/RTX 4090 16G/WIN11/RZ09-05092TK4-R3T1),170990.0,https://24h.pchome.com.tw/prod/DHACCS-A900HP51V
【護眼桌燈組】Titan 18 HX 18吋 電競miniLED筆電黑色(i9-14900HX/128GB/4TB/RTX 4090-16G/WIN11PRO/A14VIG-016TW),171500.0,https://24h.pchome.com.tw/prod/DHAKB5-1900H4F4Q
【電競聲霸組】Titan 18 HX 18吋 電競miniLED筆電黑色(i9-14900HX/128GB/4TB/RTX 4090-16G/WIN11PRO/A14VIG-016TW),171500.0,https://24h.pchome.com.tw/prod/DHAKB4-1900H36L1
【1TB行動硬碟組】Titan 18 HX 18吋 電競miniLED筆電黑色(i9-14900HX/128GB/4TB/RTX 4090-16G/WIN11PRO/A14VIG-016TW),171500.0,https://24h.pchome.com.tw/prod/DHAK8K-1900HMM0H
U800T 水冷工作站 (i9-14900K/Z790/128G/4TB+4TBSSD/RTX4090_24G/1200W/FD),176900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900GQYNL
X800T 微星水冷電競 (i9-14900KF/Z790/128G/4TB+4TB SSD/RTX4090-24G/1000W/W11P),179900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HBS3Q
ThinkStation P620系列- 3955WX處理器 - 128G記憶體/ 2TB+2TB SSD/ RTX4090電競顯卡/ Win11 專業版電腦,179900.0,https://24h.pchome.com.tw/prod/DSAMAC-A900HSKL5
P150F8 高階水冷工作站 i9-13900/128G/2TSSD+4TBX2/RTX4090_24G/1200W/WIFI6/W11P,179900.0,https://24h.pchome.com.tw/prod/DSAM84-A900GGBPJ
X800T 微星水冷電競 (i9-14900KF/Z790/128G/8TB+4TB SSD/RTX4090-24G/1200W/WIFI7/FD),189900.0,https://24h.pchome.com.tw/prod/DSAURC-A900HKSR2
U800T 雙水冷工作站 (i9-14900KF/Z790/128G/4TB+4TB SSD/RTX4090-24G/10G網卡/1200W/FD),189900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HOFDO
Precision 3680系列-i9處理器-128G 記憶體 /4TB HDD +4TB SSD/ RTX4090-24G 電競桌機,189900.0,https://24h.pchome.com.tw/prod/DSAMAI-A900HMS2X
PO7-650 電競桌機 (i9-13900KF/128G/4T+2TSSD/RTX4090_24G/W11),189900.0,https://24h.pchome.com.tw/prod/DSAAFR-A900GJOSF
W680T 商用水冷工作站 (i9-13900/W680/128G ECC/4TB+4TB SSD/RTX4090-24G/1000W/W11P),194900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HQMYP
U800T 水冷工作站 (i9-14900K/Z790/128G/8TB+4TB SSD/RTX4090-24G/1200W/WIFI7/W11P),199900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HL2JR
WS830 (W-2245/128G/4TB+4TB SSD/RTX4090-24G/W11P),199900.0,https://24h.pchome.com.tw/prod/DSAMAT-A900H7BOY
W680T 商用水冷工作站 (i9-13900/W680/128G ECC/8TB+8TB SSD/RTX4090-24G/1000W/W11P),209900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HQMZ9
U800T 雙水冷工作站 (i9-14900KF/Z790/128G/8TB+4TB SSD/RTX4090-24G/10G網卡/1200W/W11P),209900.0,https://24h.pchome.com.tw/prod/DSAUJV-A900HOFO9
iStyle U1000T 極速工作站 i9-13900K/W680/128G ECC/6TSSD/RTX4090_24G/10G網卡/1500W/W11P,209900.0,https://24h.pchome.com.tw/prod/DSAUS8-A900GLTMY
P3系列-i9 處理器- 128G / 4TB+4TB/RTX4090電競顯示卡/1100W電源/Win11專業版,209900.0,https://24h.pchome.com.tw/prod/DSAMAF-A900HAKBM
5820 AI智慧工作站 (W-2223/128G ECC/2TSSD+4TBX2RAID/RTX4090_24G/950W/W11P),229900.0,https://24h.pchome.com.tw/prod/DSAM2U-A900G2YS5
ThinkStation P620系列- 5965WX處理器- 64G記憶體/ 2TB+2TB SSD/ RTX3090電競顯卡 / Win11 專業版電腦,229900.0,https://24h.pchome.com.tw/prod/DSAMAC-A900HSKM7
(DIY)微星X670E平台【冷競一夏W】GeForce RTX4090獨顯全開放式水冷機(R9-9950X/64G/4TB_M.2/Win11),229999.0,https://24h.pchome.com.tw/prod/DSAURA-A900HRBFI
Precision 5860系列 - Xeon W3-2425處理器 - 192G記憶體4TB + 4TB SSD / RTX4090電競顯卡,249900.0,https://24h.pchome.com.tw/prod/DSAMAI-A900HOFLK
Precision 5860系列 - Xeon W3-2425處理器 - 256G記憶體/8TB + 8TB SSD / RTX4090電競顯卡,269900.0,https://24h.pchome.com.tw/prod/DSAMAI-A900HOFMP
(商用) Altos P150F8 i9-13900/128G/1TSSD+2TSSD/RTX4090_24G X2/1200W/WIFI6/W11P,279900.0,https://24h.pchome.com.tw/prod/DSAM84-A900GQLG6
ThinkStation P620系列- 5965WX處理器- 128G記憶體/ 4TB+4TB SSD/ RTX4090電競顯卡 / Win11 專業版電腦,289900.0,https://24h.pchome.com.tw/prod/DSAMAC-A900HSKMK
iStyle U1000T 終極工作站 5965WX/WRX80E/256G ECC/4TSSD+4TBX2/RTX4090_24G/1200W/無系統/360水冷,309900.0,https://24h.pchome.com.tw/prod/DSAUS8-A900GN2XR
ThinkStation P620系列- 5975WX處理器- 128G記憶體/ 4TB+4TB SSD/ RTX4090電競顯卡 / Win11 專業版電腦,329900.0,https://24h.pchome.com.tw/prod/DSAMAC-A900HSKML
